Date,ISO Codes,State/UnionTerritory,Confirmed,Active,Cured,Deaths,Active Ratio,Recovery Ratio,Case Fatalility Ratio
"October 05, 2020",IN-HR,Haryana,133878,12067,120341,1470,0.090134301,0.898885553,0.010980146
"October 05, 2020",IN-HP,Himachal Pradesh,15851,3273,12361,217,0.206485395,0.779824617,0.013689988
"October 05, 2020",IN-JK,Jammu and Kashmir,79106,15460,62404,1242,0.195433975,0.788865573,0.015700453
"October 05, 2020",IN-JH,Jharkhand,87210,10936,75531,743,0.125398463,0.866081871,0.008519665
"October 05, 2020",IN-KA,Karnataka,640661,115593,515782,9286,0.180427715,0.805077881,0.014494405
"October 05, 2020",IN-KL,Kerala,229886,84579,144471,836,0.367917142,0.628446273,0.003636585
"October 05, 2020",IN-LA,Ladakh,4521,1106,3354,61,0.244636142,0.741871267,0.01349259
"October 05, 2020",IN-MP,Madhya Pradesh,135638,19372,113832,2434,0.142821333,0.839233843,0.017944824
"October 05, 2020",IN-MH,Maharashtra,1443409,255722,1149603,38084,0.177165308,0.796449932,0.02638476
"October 05, 2020",IN-MN,Manipur,11855,2576,9205,74,0.217292282,0.776465626,0.006242092
"October 05, 2020",IN-ML,Meghalaya,6656,2209,4393,54,0.33188101,0.66000601,0.008112981
"October 05, 2020",IN-MZ,Mizoram,2120,313,1807,0,0.147641509,0.852358491,0
"October 05, 2020",IN-NL,Nagaland,6552,1226,5309,17,0.187118437,0.810286935,0.002594628
"October 05, 2020",IN-OR,Odisha,232713,29504,202302,907,0.126782775,0.86931972,0.003897505
"October 05, 2020",IN-PY,Puducherry,29089,4787,23763,539,0.164563925,0.816906735,0.018529341
"October 05, 2020",IN-PB,Punjab,118157,13577,100977,3603,0.114906438,0.854600235,0.030493327
"October 05, 2020",IN-RJ,Rajasthan,144030,21154,121331,1545,0.146872179,0.842400889,0.010726932
"October 05, 2020",IN-SK,Sikkim,3174,649,2480,45,0.20447385,0.781348456,0.014177694
"October 05, 2020",IN-TN,Tamil Nadu,619996,46120,564092,9784,0.074387577,0.909831676,0.015780747
"October 05, 2020",IN-TG,Telangana,200611,27052,172388,1171,0.134848039,0.859314793,0.005837167
"October 05, 2020",IN-TR,Tripura,27033,4858,21876,299,0.179706285,0.809233159,0.011060556
"October 05, 2020",IN-UT,Uttarakhand,51481,9089,41740,652,0.176550572,0.810784561,0.012664867
"October 05, 2020",IN-UP,Uttar Pradesh,414466,46385,362052,6029,0.111915091,0.873538481,0.014546428
"October 05, 2020",IN-WB,West Bengal,270331,27439,237698,5194,0.101501493,0.879285025,0.019213483
"October 06, 2020",IN-AN,Andaman and Nicobar Islands,3899,186,3659,54,0.04770454,0.938445755,0.013849705
"October 06, 2020",IN-AP,Andhra Pradesh,723512,51060,666433,6019,0.07057243,0.921108427,0.008319143
"October 06, 2020",IN-AR,Arunachal Pradesh,10783,2989,7775,19,0.277195586,0.721042382,0.001762033
"October 06, 2020",IN-AS,Assam,187718,33467,153491,760,0.178283383,0.817667991,0.004048626
"October 06, 2020",IN-BR,Bihar,189442,11523,176995,924,0.060826005,0.934296513,0.004877482
"October 06, 2020",IN-CH,Chandigarh,12578,1604,10797,177,0.127524249,0.858403562,0.01407219
"October 06, 2020",IN-CT,Chhattisgarh,126005,27857,97067,1081,0.221078529,0.770342447,0.008579025
"October 06, 2020",IN-DH,Dadra and Nagar Haveli and Daman and Diu,3092,99,2991,2,0.032018111,0.967335058,0.000646831
"October 06, 2020",IN-DL,Delhi,292560,23080,263938,5542,0.0788898,0.902167077,0.018943123
"October 06, 2020",IN-GA,Goa,35719,4803,30456,460,0.13446625,0.852655449,0.0128783
"October 06, 2020",IN-GJ,Gujarat,143865,16718,123638,3509,0.116206166,0.859402912,0.024390922
"October 06, 2020",IN-HR,Haryana,134909,11822,121596,1491,0.087629439,0.901318667,0.011051894
"October 06, 2020",IN-HP,Himachal Pradesh,16033,3156,12653,224,0.196844009,0.789184806,0.013971184
"October 06, 2020",IN-JK,Jammu and Kashmir,79738,14696,63790,1252,0.184303594,0.799994984,0.015701422
"October 06, 2020",IN-JH,Jharkhand,88026,10436,76843,747,0.118555881,0.87295799,0.008486129
"October 06, 2020",IN-KA,Karnataka,647712,115496,522846,9370,0.178313818,0.807219876,0.014466306
"October 06, 2020",IN-KL,Kerala,234928,84958,149111,859,0.361634203,0.634709358,0.003656439
"October 06, 2020",IN-LA,Ladakh,4641,1166,3414,61,0.251238957,0.735617324,0.013143719
"October 06, 2020",IN-MP,Madhya Pradesh,137098,18757,115878,2463,0.136814541,0.845220207,0.017965251
"October 06, 2020",IN-MH,Maharashtra,1453653,252721,1162585,38347,0.173852357,0.799767895,0.026379748
"October 06, 2020",IN-MN,Manipur,12105,2696,9334,75,0.222717885,0.771086328,0.006195787
"October 06, 2020",IN-ML,Meghalaya,6767,2217,4491,59,0.327619329,0.663661889,0.008718782
"October 06, 2020",IN-MZ,Mizoram,2128,291,1837,0,0.13674812,0.86325188,0
"October 06, 2020",IN-NL,Nagaland,6594,1155,5422,17,0.175159236,0.822262663,0.002578101
"October 06, 2020",IN-OR,Odisha,235330,28006,206400,924,0.119007351,0.877066247,0.003926401
"October 06, 2020",IN-PY,Puducherry,29277,4513,24221,543,0.154148308,0.82730471,0.018546982
"October 06, 2020",IN-PB,Punjab,119184,12895,102648,3641,0.108194053,0.861256545,0.030549403
"October 06, 2020",IN-RJ,Rajasthan,146195,21215,123421,1559,0.145114402,0.844221759,0.010663839
"October 06, 2020",IN-SK,Sikkim,3191,598,2547,46,0.187402068,0.798182388,0.014415544
"October 06, 2020",IN-TN,Tamil Nadu,625391,45881,569664,9846,0.073363704,0.910892546,0.015743751
"October 06, 2020",IN-TG,Telangana,202594,26644,174769,1181,0.13151426,0.862656347,0.005829393
"October 06, 2020",IN-TR,Tripura,27308,4876,22131,301,0.178555735,0.810421854,0.011022411
"October 06, 2020",IN-UT,Uttarakhand,51991,8701,42621,669,0.167355889,0.8197765,0.012867612
"October 06, 2020",IN-UP,Uttar Pradesh,417437,45024,366321,6092,0.107858192,0.877547989,0.014593819
"October 06, 2020",IN-WB,West Bengal,273679,27717,240707,5255,0.101275582,0.879523091,0.019201327
"October 07, 2020",IN-AN,Andaman and Nicobar Islands,3912,180,3678,54,0.04601227,0.940184049,0.013803681
"October 07, 2020",IN-AP,Andhra Pradesh,729307,50776,672479,6052,0.069622258,0.922079454,0.008298289
"October 07, 2020",IN-AR,Arunachal Pradesh,11007,3022,7965,20,0.274552557,0.723630417,0.001817026
"October 07, 2020",IN-AS,Assam,188902,33047,155077,778,0.174942563,0.8209389,0.004118538
"October 07, 2020",IN-BR,Bihar,190740,11420,178395,925,0.059872077,0.935278389,0.004849533
"October 07, 2020",IN-CH,Chandigarh,12707,1492,11035,180,0.117415598,0.868418982,0.014165421
"October 07, 2020",IN-CT,Chhattisgarh,128893,27238,100551,1104,0.21132257,0.780112186,0.008565244
"October 07, 2020",IN-DH,Dadra and Nagar Haveli and Daman and Diu,3103,101,3000,2,0.032549146,0.966806316,0.000644538
"October 07, 2020",IN-DL,Delhi,295236,22720,266935,5581,0.076955385,0.904141094,0.018903521
"October 07, 2020",IN-GA,Goa,36238,4720,31050,468,0.130250014,0.856835366,0.01291462
"October 07, 2020",IN-GJ,Gujarat,145200,16570,125111,3519,0.114118457,0.861646006,0.024235537
"October 07, 2020",IN-HR,Haryana,136115,11320,123286,1509,0.083164971,0.905748815,0.011086214
"October 07, 2020",IN-HP,Himachal Pradesh,16283,3136,12918,229,0.192593502,0.79334275,0.014063747
"October 07, 2020",IN-JK,Jammu and Kashmir,80476,13712,65496,1268,0.170386202,0.813857548,0.01575625
"October 07, 2020",IN-JH,Jharkhand,88873,10027,78089,757,0.112823917,0.87865831,0.008517773
"October 07, 2020",IN-KA,Karnataka,657705,115170,533074,9461,0.175108901,0.81050623,0.014384869
"October 07, 2020",IN-KL,Kerala,242799,87823,154092,884,0.361710715,0.634648413,0.003640872
"October 07, 2020",IN-LA,Ladakh,4720,1195,3464,61,0.253177966,0.733898305,0.012923729
"October 07, 2020",IN-MP,Madhya Pradesh,138668,18141,118039,2488,0.130823261,0.851234604,0.017942135
"October 07, 2020",IN-MH,Maharashtra,1465911,247468,1179726,38717,0.16881516,0.804773278,0.026411563
"October 07, 2020",IN-MN,Manipur,12240,2680,9482,78,0.218954248,0.774673203,0.006372549
"October 07, 2020",IN-ML,Meghalaya,7037,2371,4606,60,0.336933352,0.654540287,0.008526361
"October 07, 2020",IN-MZ,Mizoram,2148,261,1887,0,0.12150838,0.87849162,0
"October 07, 2020",IN-NL,Nagaland,6662,1185,5460,17,0.177874512,0.819573702,0.002551786
"October 07, 2020",IN-OR,Odisha,238003,26846,210217,940,0.112796898,0.883253572,0.00394953
"October 07, 2020",IN-PY,Puducherry,29682,4522,24614,546,0.152348225,0.829256789,0.018394987
"October 07, 2020",IN-PB,Punjab,120016,11982,104355,3679,0.099836688,0.869509065,0.030654246
"October 07, 2020",IN-RJ,Rajasthan,148316,21294,125448,1574,0.143571833,0.845815691,0.010612476
"October 07, 2020",IN-SK,Sikkim,3216,580,2587,49,0.180348259,0.804415423,0.015236318
"October 07, 2020",IN-TN,Tamil Nadu,630408,45279,575212,9917,0.071824913,0.912444005,0.015731082
"October 07, 2020",IN-TG,Telangana,204748,26551,177008,1189,0.12967648,0.864516381,0.005807139
"October 07, 2020",IN-TR,Tripura,27545,4621,22623,301,0.167761844,0.821310583,0.010927573
"October 07, 2020",IN-UT,Uttarakhand,52329,8414,43238,677,0.160790384,0.826272239,0.012937377
"October 07, 2020",IN-UP,Uttar Pradesh,420937,44031,370753,6153,0.104602351,0.880780259,0.014617389
"October 07, 2020",IN-WB,West Bengal,277049,27988,243743,5318,0.101021841,0.879782999,0.01919516
"October 08, 2020",IN-AN,Andaman and Nicobar Islands,3935,185,3696,54,0.047013977,0.939263024,0.013722999
"October 08, 2020",IN-AP,Andhra Pradesh,734427,49513,678828,6086,0.067417184,0.924296084,0.008286732
"October 08, 2020",IN-AR,Arunachal Pradesh,11267,2850,8396,21,0.252951096,0.745185054,0.00186385
"October 08, 2020",IN-AS,Assam,190209,31786,157638,785,0.167110915,0.828762046,0.004127039
"October 08, 2020",IN-BR,Bihar,191985,11326,179732,927,0.058994192,0.936177306,0.004828502
"October 08, 2020",IN-CH,Chandigarh,12820,1448,11190,182,0.112948518,0.872854914,0.014196568
"October 08, 2020",IN-CT,Chhattisgarh,131739,26777,103828,1134,0.203257957,0.788134114,0.008607929
"October 08, 2020",IN-DH,Dadra and Nagar Haveli and Daman and Diu,3120,108,3010,2,0.034615385,0.96474359,0.000641026
"October 08, 2020",IN-DL,Delhi,298107,22186,270305,5616,0.074422942,0.906738185,0.018838873
"October 08, 2020",IN-GA,Goa,36670,4749,31444,477,0.129506409,0.857485683,0.013007908
"October 08, 2020",IN-GJ,Gujarat,146673,16485,126657,3531,0.112392874,0.863533166,0.02407396
"October 08, 2020",IN-HR,Haryana,137398,11029,124841,1528,0.080270455,0.908608568,0.011120977
"October 08, 2020",IN-HP,Himachal Pradesh,16565,2996,13338,231,0.180863266,0.805191669,0.013945065
"October 08, 2020",IN-JK,Jammu and Kashmir,81097,12131,67684,1282,0.149586298,0.834605472,0.01580823
"October 08, 2020",IN-JH,Jharkhand,89702,9759,79176,767,0.108793561,0.882655905,0.008550534
"October 08, 2020",IN-KA,Karnataka,668652,116172,542906,9574,0.1737406,0.81194104,0.01431836
"October 08, 2020",IN-KL,Kerala,253405,92246,160253,906,0.364025966,0.632398729,0.003575304
"October 08, 2020",IN-LA,Ladakh,4802,1228,3511,63,0.255726781,0.731153686,0.013119534
"October 08, 2020",IN-MP,Madhya Pradesh,140307,17522,120267,2518,0.124883292,0.857170348,0.01794636
"October 08, 2020",IN-MH,Maharashtra,1480489,244976,1196441,39072,0.165469652,0.808139068,0.02639128
"October 08, 2020",IN-MN,Manipur,12489,2805,9604,80,0.224597646,0.768996717,0.006405637
"October 08, 2020",IN-ML,Meghalaya,7165,2411,4694,60,0.33649686,0.6551291,0.00837404
"October 08, 2020",IN-MZ,Mizoram,2150,231,1919,0,0.10744186,0.89255814,0
"October 08, 2020",IN-NL,Nagaland,6715,1200,5498,17,0.178704393,0.818763961,0.002531646
"October 08, 2020",IN-OR,Odisha,240998,26368,213672,958,0.109411696,0.886613167,0.003975137
"October 08, 2020",IN-PY,Puducherry,30161,4680,24930,551,0.155167269,0.826564106,0.018268625
"October 08, 2020",IN-PB,Punjab,120860,11563,105585,3712,0.095672679,0.873614099,0.030713222
"October 08, 2020",IN-RJ,Rajasthan,150467,21351,127526,1590,0.141898224,0.847534675,0.010567101
"October 08, 2020",IN-SK,Sikkim,3234,570,2615,49,0.176252319,0.808596166,0.015151515
"October 08, 2020",IN-TN,Tamil Nadu,635855,45135,580736,9984,0.070983164,0.913315143,0.015701693
"October 08, 2020",IN-TG,Telangana,206644,26368,179075,1201,0.127601092,0.866586981,0.005811928
"October 08, 2020",IN-TR,Tripura,27759,4389,23066,304,0.158110883,0.830937714,0.010951403
"October 08, 2020",IN-UT,Uttarakhand,52959,8367,43904,688,0.157990143,0.829018675,0.012991182
"October 08, 2020",IN-UP,Uttar Pradesh,424326,43154,374972,6200,0.101700108,0.883688485,0.014611407
"October 08, 2020",IN-WB,West Bengal,280504,28361,246767,5376,0.101107293,0.879727205,0.019165502
"October 09, 2020",IN-AN,Andaman and Nicobar Islands,3952,190,3707,55,0.048076923,0.938006073,0.013917004
"October 09, 2020",IN-AP,Andhra Pradesh,739719,48661,684930,6128,0.065783088,0.925932685,0.008284227
"October 09, 2020",IN-AR,Arunachal Pradesh,11479,2778,8679,22,0.242007143,0.756076313,0.001916543
"October 09, 2020",IN-AS,Assam,191397,30767,159836,794,0.160749646,0.835101909,0.004148445
"October 09, 2020",IN-BR,Bihar,193072,11447,180696,929,0.059288763,0.935899561,0.004811676
"October 09, 2020",IN-CH,Chandigarh,12922,1392,11344,186,0.107723263,0.877882681,0.014394057
"October 09, 2020",IN-CT,Chhattisgarh,134612,27427,106027,1158,0.203748551,0.787648947,0.008602502
"October 09, 2020",IN-DH,Dadra and Nagar Haveli and Daman and Diu,3132,105,3025,2,0.033524904,0.965836526,0.00063857
"October 09, 2020",IN-DL,Delhi,300833,22232,272948,5653,0.073901467,0.907307377,0.018791157
"October 09, 2020",IN-GA,Goa,37102,4716,31902,484,0.127109051,0.85984583,0.013045119
"October 09, 2020",IN-GJ,Gujarat,147789,16465,127786,3538,0.111408833,0.864651632,0.023939535
"October 09, 2020",IN-HR,Haryana,138682,10867,126267,1548,0.078359124,0.910478649,0.011162227
"October 09, 2020",IN-HP,Himachal Pradesh,16778,2943,13597,238,0.175408273,0.810406485,0.014185243
"October 09, 2020",IN-JK,Jammu and Kashmir,81793,11482,69020,1291,0.140378761,0.843837492,0.015783747
"October 09, 2020",IN-JH,Jharkhand,90486,9272,80439,775,0.10246889,0.888966249,0.008564861
"October 09, 2020",IN-KA,Karnataka,679356,117162,552519,9675,0.172460389,0.813298182,0.014241429
"October 09, 2020",IN-KL,Kerala,258850,90664,167256,930,0.350256906,0.64615028,0.003592814
"October 09, 2020",IN-LA,Ladakh,4902,1299,3540,63,0.26499388,0.722154223,0.012851897
"October 09, 2020",IN-MP,Madhya Pradesh,142022,16788,122687,2547,0.118207038,0.86385912,0.017933841
"October 09, 2020",IN-MH,Maharashtra,1493884,242438,1212016,39430,0.162287032,0.811318683,0.026394285
"October 09, 2020",IN-MN,Manipur,12679,2877,9719,83,0.22691064,0.766543103,0.006546258
"October 09, 2020",IN-ML,Meghalaya,7261,2369,4832,60,0.3262636,0.665473075,0.008263325
"October 09, 2020",IN-MZ,Mizoram,2157,220,1937,0,0.10199351,0.89800649,0
"October 09, 2020",IN-NL,Nagaland,6736,1155,5564,17,0.171466746,0.826009501,0.002523753
"October 09, 2020",IN-OR,Odisha,244142,26184,216984,974,0.10724906,0.888761458,0.003989482
"October 09, 2020",IN-PY,Puducherry,30539,4727,25256,556,0.154785684,0.827008088,0.018206228
"October 09, 2020",IN-PB,Punjab,121716,10775,107200,3741,0.088525748,0.880738769,0.030735483
"October 09, 2020",IN-RJ,Rajasthan,152605,21382,129618,1605,0.140113365,0.849369287,0.010517349
"October 09, 2020",IN-SK,Sikkim,3246,545,2650,51,0.167898953,0.816389402,0.015711645
"October 09, 2020",IN-TN,Tamil Nadu,640943,44437,586454,10052,0.069330658,0.9149862,0.015683142
"October 09, 2020",IN-TG,Telangana,208535,26374,180953,1208,0.126472774,0.867734433,0.005792793
"October 09, 2020",IN-TR,Tripura,27982,4197,23474,311,0.149989279,0.838896433,0.011114288
"October 09, 2020",IN-UT,Uttarakhand,53359,7849,44808,702,0.147097959,0.839745872,0.013156169
"October 09, 2020",IN-UP,Uttar Pradesh,427459,42552,378662,6245,0.099546389,0.885844022,0.014609588
"October 09, 2020",IN-WB,West Bengal,284030,28854,249737,5439,0.10158786,0.879262754,0.019149386
"October 10, 2020",IN-AN,Andaman and Nicobar Islands,3976,197,3724,55,0.049547284,0.936619718,0.013832998
"October 10, 2020",IN-AP,Andhra Pradesh,744864,47665,691040,6159,0.063991547,0.927739829,0.008268624
"October 10, 2020",IN-AR,Arunachal Pradesh,11760,2860,8877,23,0.243197279,0.754846939,0.001955782
"October 10, 2020",IN-AS,Assam,192416,29710,161904,802,0.154405039,0.841426908,0.004168053
"October 10, 2020",IN-BR,Bihar,194329,11274,182121,934,0.058015016,0.937178702,0.004806282
"October 10, 2020",IN-CH,Chandigarh,12985,1292,11505,188,0.099499422,0.886022333,0.014478244
"October 10, 2020",IN-CT,Chhattisgarh,137570,27439,108935,1196,0.199454823,0.791851421,0.008693756
"October 10, 2020",IN-DH,Dadra and Nagar Haveli and Daman and Diu,3140,101,3037,2,0.032165605,0.967197452,0.000636943
"October 10, 2020",IN-DL,Delhi,303693,21955,276046,5692,0.072293402,0.908963987,0.018742612
"October 10, 2020",IN-GA,Goa,37591,4783,32317,491,0.127237903,0.85970046,0.013061637
"October 10, 2020",IN-GJ,Gujarat,149032,16181,129304,3547,0.108573998,0.867625745,0.023800258
"October 10, 2020",IN-HR,Haryana,139932,10830,127540,1562,0.077394735,0.911442701,0.011162565
"October 10, 2020",IN-HP,Himachal Pradesh,16977,2856,13876,245,0.168227602,0.817341109,0.014431289
"October 10, 2020",IN-JK,Jammu and Kashmir,82429,11144,69979,1306,0.135195138,0.848960924,0.015843938
"October 10, 2020",IN-JH,Jharkhand,91254,8819,81654,781,0.096642339,0.894799132,0.008558529
"October 10, 2020",IN-KA,Karnataka,690269,118870,561610,9789,0.172208226,0.813610346,0.014181428
"October 10, 2020",IN-KL,Kerala,268100,91841,175304,955,0.342562477,0.65387542,0.003562104
"October 10, 2020",IN-LA,Ladakh,4987,1038,3886,63,0.208141167,0.779225988,0.012632845
"October 10, 2020",IN-MP,Madhya Pradesh,143629,16168,124887,2574,0.112567796,0.869511032,0.017921172
"October 10, 2020",IN-MH,Maharashtra,1506018,236947,1229339,39732,0.157333445,0.8162844,0.026382155
"October 10, 2020",IN-MN,Manipur,12810,2858,9866,86,0.223106948,0.770179547,0.006713505
"October 10, 2020",IN-ML,Meghalaya,7388,2424,4903,61,0.328099621,0.663643747,0.008256632
"October 10, 2020",IN-MZ,Mizoram,2162,188,1974,0,0.086956522,0.913043478,0
"October 10, 2020",IN-NL,Nagaland,6888,1215,5656,17,0.176393728,0.821138211,0.00246806
"October 10, 2020",IN-OR,Odisha,246839,25460,220388,991,0.103144155,0.892841083,0.004014763
"October 10, 2020",IN-PY,Puducherry,30904,4803,25543,558,0.155416775,0.82652731,0.018055915
"October 10, 2020",IN-PB,Punjab,122459,10153,108533,3773,0.082909382,0.886280306,0.030810312
"October 10, 2020",IN-RJ,Rajasthan,154785,21398,131766,1621,0.13824337,0.851284039,0.010472591
"October 10, 2020",IN-SK,Sikkim,3278,504,2721,53,0.153752288,0.830079317,0.016168395
"October 10, 2020",IN-TN,Tamil Nadu,646128,44197,591811,10120,0.068402855,0.915934614,0.015662531
"October 10, 2020",IN-TG,Telangana,210346,26104,183025,1217,0.124100292,0.870114003,0.005785705
"October 10, 2020",IN-TR,Tripura,28153,4039,23801,313,0.14346606,0.845416119,0.01111782
"October 10, 2020",IN-UT,Uttarakhand,54063,7289,46058,716,0.134824187,0.851932005,0.013243808
"October 10, 2020",IN-UP,Uttar Pradesh,430666,41287,383086,6293,0.095867795,0.889519953,0.014612252
"October 10, 2020",IN-WB,West Bengal,287603,29296,252806,5501,0.101862637,0.879010302,0.019127061
"October 11, 2020",IN-AN,Andaman and Nicobar Islands,3992,193,3744,55,0.048346693,0.937875752,0.013777555
"October 11, 2020",IN-AP,Andhra Pradesh,750517,46624,697699,6194,0.06212251,0.929624512,0.008252978
"October 11, 2020",IN-AR,Arunachal Pradesh,11998,2940,9035,23,0.24504084,0.753042174,0.001916986
"October 11, 2020",IN-AS,Assam,193387,29221,163355,811,0.15110116,0.844705177,0.004193663
"October 11, 2020",IN-BR,Bihar,195499,11165,183390,944,0.057110267,0.938061064,0.004828669
"October 11, 2020",IN-CH,Chandigarh,13081,1229,11662,190,0.093953062,0.891522055,0.014524883
"October 11, 2020",IN-CT,Chhattisgarh,140258,27369,111654,1235,0.195133254,0.796061544,0.008805202
"October 11, 2020",IN-DH,Dadra and Nagar Haveli and Daman and Diu,3152,100,3050,2,0.031725888,0.967639594,0.000634518
"October 11, 2020",IN-DL,Delhi,306559,22007,278812,5740,0.07178716,0.909488875,0.018723965
"October 11, 2020",IN-GA,Goa,37934,4658,32777,499,0.122792218,0.864053356,0.013154426
"October 11, 2020",IN-GJ,Gujarat,150253,15936,130760,3557,0.10606111,0.870265486,0.023673404
"October 11, 2020",IN-HR,Haryana,141090,10677,128841,1572,0.075675101,0.913183075,0.011141824
"October 11, 2020",IN-HP,Himachal Pradesh,17244,2718,14278,248,0.157620042,0.827998144,0.014381814
"October 11, 2020",IN-JK,Jammu and Kashmir,83064,10796,70955,1313,0.12997207,0.854220842,0.015807089
"October 11, 2020",IN-JH,Jharkhand,91951,8362,82805,784,0.09093974,0.90053398,0.00852628
"October 11, 2020",IN-KA,Karnataka,700786,120948,569947,9891,0.172589064,0.813296784,0.014114152
"October 11, 2020",IN-KL,Kerala,279855,96003,182874,978,0.343045506,0.653459827,0.003494667
"October 11, 2020",IN-LA,Ladakh,5059,1022,3973,64,0.202016209,0.78533307,0.012650721
"October 11, 2020",IN-MP,Madhya Pradesh,145245,15612,127034,2599,0.107487349,0.874618748,0.017893903
"October 11, 2020",IN-MH,Maharashtra,1517434,221615,1255779,40040,0.146045891,0.827567459,0.02638665
"October 11, 2020",IN-MN,Manipur,13092,2608,10396,88,0.199205622,0.794072716,0.006721662
"October 11, 2020",IN-ML,Meghalaya,7544,2437,5045,62,0.323038176,0.668743372,0.008218452
"October 11, 2020",IN-MZ,Mizoram,2175,191,1984,0,0.087816092,0.912183908,0
"October 11, 2020",IN-NL,Nagaland,6949,1238,5694,17,0.17815513,0.819398475,0.002446395
"October 11, 2020",IN-OR,Odisha,249693,24414,224273,1006,0.097776069,0.898194983,0.004028948
"October 11, 2020",IN-PY,Puducherry,31233,4719,25955,559,0.151090193,0.831012071,0.017897736
"October 11, 2020",IN-PB,Punjab,123317,9752,109767,3798,0.079080743,0.890120584,0.030798673
"October 11, 2020",IN-RJ,Rajasthan,156908,21354,133918,1636,0.136092487,0.853481021,0.010426492
"October 11, 2020",IN-SK,Sikkim,3321,450,2816,55,0.135501355,0.847937368,0.016561277
"October 11, 2020",IN-TN,Tamil Nadu,651370,44150,597033,10187,0.067780217,0.916580438,0.015639345
"October 11, 2020",IN-TG,Telangana,212063,25713,185128,1222,0.121251704,0.872985858,0.005762439
"October 11, 2020",IN-TR,Tripura,28352,3951,24086,315,0.139355248,0.849534424,0.011110327
"October 11, 2020",IN-UT,Uttarakhand,54525,7321,46470,734,0.134268684,0.852269601,0.013461715
"October 11, 2020",IN-UP,Uttar Pradesh,433712,40210,387149,6353,0.092711292,0.892640739,0.014647969
"October 11, 2020",IN-WB,West Bengal,291194,29793,255838,5563,0.102313234,0.878582663,0.019104102
"October 12, 2020",IN-AN,Andaman and Nicobar Islands,4005,186,3764,55,0.046441948,0.939825218,0.013732834
"October 12, 2020",IN-AP,Andhra Pradesh,755727,46295,703208,6224,0.061258894,0.930505328,0.008235778
"October 12, 2020",IN-AR,Arunachal Pradesh,12147,2891,9232,24,0.238001153,0.760023051,0.001975796
"October 12, 2020",IN-AS,Assam,193783,28385,164582,816,0.146478277,0.849310827,0.004210896
"October 12, 2020",IN-BR,Bihar,196531,11044,184541,946,0.056194697,0.938991813,0.00481349
"October 12, 2020",IN-CH,Chandigarh,13162,1184,11787,191,0.089955934,0.895532594,0.014511472
"October 12, 2020",IN-CT,Chhattisgarh,142372,27348,113771,1253,0.192088332,0.79911078,0.008800888
"October 12, 2020",IN-DH,Dadra and Nagar Haveli and Daman and Diu,3163,102,3059,2,0.032247866,0.967119823,0.000632311
"October 12, 2020",IN-DL,Delhi,309339,21701,281869,5769,0.07015281,0.911197747,0.018649443
"October 12, 2020",IN-GA,Goa,38366,4656,33203,507,0.121357452,0.865427722,0.013214826
"October 12, 2020",IN-GJ,Gujarat,151434,15695,132173,3566,0.103642511,0.872809277,0.023548212
"October 12, 2020",IN-HR,Haryana,142155,10573,130003,1579,0.074376561,0.914515845,0.011107594
"October 12, 2020",IN-HP,Himachal Pradesh,17408,2687,14471,250,0.15435432,0.831284467,0.014361213
"October 12, 2020",IN-JK,Jammu and Kashmir,83633,10466,71845,1322,0.125141989,0.859050853,0.015807157
"October 12, 2020",IN-JH,Jharkhand,92525,8167,83571,787,0.088268036,0.903226155,0.008505809
"October 12, 2020",IN-KA,Karnataka,710309,120289,580054,9966,0.169347425,0.816622062,0.014030513
"October 12, 2020",IN-KL,Kerala,289202,96401,191798,1003,0.333334486,0.66319735,0.003468164
"October 12, 2020",IN-LA,Ladakh,5081,980,4037,64,0.192875418,0.794528636,0.012595946
"October 12, 2020",IN-MP,Madhya Pradesh,146820,15177,129019,2624,0.103371475,0.8787563,0.017872224
"October 12, 2020",IN-MH,Maharashtra,1528226,221637,1266240,40349,0.145028942,0.828568549,0.026402509
"October 12, 2020",IN-MN,Manipur,13326,2731,10504,91,0.204937716,0.788233528,0.006828756
"October 12, 2020",IN-ML,Meghalaya,7683,2478,5142,63,0.322530262,0.669269816,0.008199922
"October 12, 2020",IN-MZ,Mizoram,2184,174,2010,0,0.07967033,0.92032967,0
"October 12, 2020",IN-NL,Nagaland,7019,1259,5743,17,0.179370281,0.818207722,0.002421997
"October 12, 2020",IN-OR,Odisha,252239,23602,227615,1022,0.093569987,0.9023783,0.004051713
"October 12, 2020",IN-PY,Puducherry,31549,4695,26291,563,0.148816127,0.833338616,0.017845257
"October 12, 2020",IN-PB,Punjab,123973,9275,110865,3833,0.074814677,0.8942673,0.030918022
"October 12, 2020",IN-RJ,Rajasthan,159052,21412,135990,1650,0.134622639,0.855003395,0.010373966
"October 12, 2020",IN-SK,Sikkim,3359,384,2920,55,0.114319738,0.869306341,0.016373921
"October 12, 2020",IN-TN,Tamil Nadu,656385,44095,602038,10252,0.067178561,0.917202556,0.015618882
"October 12, 2020",IN-TG,Telangana,213084,24514,187342,1228,0.115043832,0.879193182,0.005762985
"October 12, 2020",IN-TR,Tripura,28461,3742,24403,316,0.131478163,0.857418924,0.011102913
"October 12, 2020",IN-UT,Uttarakhand,55051,7373,46931,747,0.133930355,0.852500409,0.013569236
"October 12, 2020",IN-UP,Uttar Pradesh,436979,40019,390566,6394,0.09158106,0.893786658,0.014632282
"October 12, 2020",IN-WB,West Bengal,294806,30236,258948,5622,0.102562363,0.878367469,0.019070168
